partido_id,fecha,torneo,equipo,rival,goles,es_local,neutral,peso,elo_equipo,elo_rival,elo_diff,equipo_id,rival_id
758,2011-09-06,Friendly,Colombia,Jamaica,2,0,TRUE,1.7829892549338334e-5,1824.6483245767702,1757.0283099377268,0.16905003659760837,208,NA
759,2011-09-06,FIFA World Cup qualification,Jordan,China,2,1,FALSE,7.131957019735334e-5,1649.8466725407563,1761.7570847825468,-0.2797760306044762,2917,NA
759,2011-09-06,FIFA World Cup qualification,China,Jordan,1,0,FALSE,7.131957019735334e-5,1761.7570847825468,1649.8466725407563,0.2797760306044762,NA,2917
760,2011-09-06,FIFA World Cup qualification,Kuwait,South Korea,1,1,FALSE,7.131957019735334e-5,1691.579627502842,1879.268914038308,-0.4692232163386649,NA,451
760,2011-09-06,FIFA World Cup qualification,South Korea,Kuwait,1,0,FALSE,7.131957019735334e-5,1879.268914038308,1691.579627502842,0.4692232163386649,451,NA
761,2011-09-06,FIFA World Cup qualification,Nicaragua,Panama,1,1,FALSE,7.131957019735334e-5,1259.1805564692731,1730.2623767821342,-1.1777045507821526,NA,2659
761,2011-09-06,FIFA World Cup qualification,Panama,Nicaragua,2,0,FALSE,7.131957019735334e-5,1730.2623767821342,1259.1805564692731,1.1777045507821526,2659,NA
762,2011-09-06,Friendly,Poland,Germany,2,1,FALSE,1.7829892549338334e-5,1733.2206376724662,2097.7847710623814,-0.9114103334747881,NA,481
762,2011-09-06,Friendly,Germany,Poland,2,0,FALSE,1.7829892549338334e-5,2097.7847710623814,1733.2206376724662,0.9114103334747881,481,NA
763,2011-09-06,FIFA World Cup qualification,Puerto Rico,Canada,0,1,FALSE,7.131957019735334e-5,1243.388609112506,1699.0668672819509,-1.1391956454236123,NA,206
763,2011-09-06,FIFA World Cup qualification,Canada,Puerto Rico,3,0,FALSE,7.131957019735334e-5,1699.0668672819509,1243.388609112506,1.1391956454236123,206,NA
764,2011-09-06,FIFA World Cup qualification,Qatar,Iran,1,1,FALSE,7.131957019735334e-5,1576.6765025354648,1838.8388522498033,-0.6554058742858462,4398,469
764,2011-09-06,FIFA World Cup qualification,Iran,Qatar,1,0,FALSE,7.131957019735334e-5,1838.8388522498033,1576.6765025354648,0.6554058742858462,469,4398
765,2011-09-06,UEFA Euro qualification,Romania,France,0,1,FALSE,5.3489677648015e-5,1732.9178244853015,1892.6872464412047,-0.39942355488975806,NA,478
765,2011-09-06,UEFA Euro qualification,France,Romania,0,0,FALSE,5.3489677648015e-5,1892.6872464412047,1732.9178244853015,0.39942355488975806,478,NA
766,2011-09-06,UEFA Euro qualification,San Marino,Sweden,0,1,FALSE,5.3489677648015e-5,979.3405045472341,1865.8739445150238,-2.216333599919474,NA,466
766,2011-09-06,UEFA Euro qualification,Sweden,San Marino,5,0,FALSE,5.3489677648015e-5,1865.8739445150238,979.3405045472341,2.216333599919474,466,NA
767,2011-09-06,FIFA World Cup qualification,Saudi Arabia,Australia,1,1,FALSE,7.131957019735334e-5,1673.4066177757984,1894.6852747638131,-0.5531966424700369,655,628
767,2011-09-06,FIFA World Cup qualification,Australia,Saudi Arabia,3,0,FALSE,7.131957019735334e-5,1894.6852747638131,1673.4066177757984,0.5531966424700369,628,655
768,2011-09-06,UEFA Euro qualification,Scotland,Lithuania,1,1,FALSE,5.3489677648015e-5,1713.4912225749003,1561.4309164667568,0.38015076527035885,580,NA
768,2011-09-06,UEFA Euro qualification,Lithuania,Scotland,0,0,FALSE,5.3489677648015e-5,1561.4309164667568,1713.4912225749003,-0.38015076527035885,NA,580
769,2011-09-06,FIFA World Cup qualification,Singapore,Iraq,0,1,FALSE,7.131957019735334e-5,1459.993180180454,1601.2258584704489,-0.35308169572498743,NA,4375
769,2011-09-06,FIFA World Cup qualification,Iraq,Singapore,2,0,FALSE,7.131957019735334e-5,1601.2258584704489,1459.993180180454,0.35308169572498743,4375,NA
770,2011-09-06,UEFA Euro qualification,Spain,Liechtenstein,6,1,FALSE,5.3489677648015e-5,2159.9298138143804,1298.9990250285082,2.1523269719646807,164,NA
